path,source,layer,chars,lines,compact_chars,duplicate_status,duplicate_of,layer_weight,duplicate_weight,final_weight,effective_chars
data/processed/gretil_devanagari/tei/transformations/html/sa_dhyAnacandragosvAmin-rAdhAkRSNASTakAlIyalIlAsmaraNakramapaddhati.txt,gretil,other,16791,596,14519,prefix_in_candidate,4_rellit/vaisn/dhyrkk_u.txt,0.700,0.200,0.140,2350.7
data/processed/gretil_devanagari/tei/transformations/html/sa_dignAga-prajJApAramitApiNDArtha.txt,gretil,other,4932,179,4420,exact,6_sastra/3_phil/buddh/bsa011_u.txt,0.700,0.200,0.140,690.5
data/processed/gretil_devanagari/tei/transformations/html/sa_dignAga-yogAvatAra.txt,gretil,other,815,29,743,tei_unchecked_short,,0.700,1.000,0.700,570.5
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkara-caryAsaMgrahapradIpa.txt,gretil,other,2034,70,1811,exact,6_sastra/3_phil/buddh/bsa005_u.txt,0.700,0.200,0.140,284.8
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkara-satyadvayAvatAranAma.txt,gretil,other,2799,94,2518,exact,6_sastra/3_phil/buddh/bsa024_u.txt,0.700,0.200,0.140,391.9
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.txt,gretil,other,39149,1333,35536,prefix_in_candidate,4_rellit/buddh/dipguhsu.txt,0.700,0.200,0.140,5480.9
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-ApattidezanAvidhi.txt,gretil,other,1034,17,950,tei_unchecked_short,,0.700,1.000,0.700,723.8
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-bodhisattvAdikarmikamArgAvatAradezanA.txt,gretil,other,3851,66,3504,tei_unique,,0.700,1.000,0.700,2695.7
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-cittotpAdasaMvaravidhikrama.txt,gretil,other,7196,115,6587,tei_unique,,0.700,1.000,0.700,5037.2
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-dazAkuzalakarmapathadezanA.txt,gretil,other,2085,33,1896,tei_unique,,0.700,1.000,0.700,1459.5
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-gurukriyAkrama.txt,gretil,other,1374,22,1247,tei_unique,,0.700,1.000,0.700,961.8
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-mahAyAnapathasAdhanasaMgraha.txt,gretil,other,1007,33,903,tei_unchecked_short,,0.700,1.000,0.700,704.9
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.txt,gretil,other,1150,39,1048,exact,6_sastra/3_phil/buddh/bsa043_u.txt,0.700,0.200,0.140,161.0
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-sUtrArthasamuccayopadeza.txt,gretil,other,5339,78,4901,tei_unique,,0.700,1.000,0.700,3737.3
data/processed/gretil_devanagari/tei/transformations/html/sa_dIpaMkarazrIjJAna-zaraNagamanadezanA.txt,gretil,other,2809,64,2547,tei_unique,,0.700,1.000,0.700,1966.3
data/processed/gretil_devanagari/tei/transformations/html/sa_divyAvadAna.txt,gretil,other,1039096,21556,933959,prefix_in_candidate,4_rellit/buddh/divyav_u.txt,0.700,0.200,0.140,145473.4
data/processed/gretil_devanagari/tei/transformations/html/sa_dramatic-fragments-buddhist.txt,gretil,rellit,13323,755,11054,tei_unique,,0.700,1.000,0.700,9326.1
data/processed/gretil_devanagari/tei/transformations/html/sa_durvekamizra-dharmottarapradIpa.txt,gretil,other,540736,8380,491021,tei_unique,,0.700,1.000,0.700,378515.2
data/processed/gretil_devanagari/tei/transformations/html/sa_durvekamizra-hetubinduTIkAloka.txt,gretil,other,303061,3359,276909,tei_unique,,0.700,1.000,0.700,212142.7
data/processed/gretil_devanagari/tei/transformations/html/sa_dvAviMzatyavadAnakathA.txt,gretil,other,171411,3662,153365,tei_unique,,0.700,1.000,0.700,119987.7
data/processed/gretil_devanagari/tei/transformations/html/sa_ekAdazamukha.txt,gretil,other,4843,70,4371,tei_unique,,0.700,1.000,0.700,3390.1
data/processed/gretil_devanagari/tei/transformations/html/sa_ekAdazamukhahRdaya.txt,gretil,other,6695,151,5971,tei_unique,,0.700,1.000,0.700,4686.5
data/processed/gretil_devanagari/tei/transformations/html/sa_ekottarAgamafragments.txt,gretil,other,55903,788,50014,tei_unique,,0.700,1.000,0.700,39132.1
data/processed/gretil_devanagari/tei/transformations/html/sa_fragments-of-prajJApAramitA-texts.txt,gretil,other,94464,1518,84765,tei_unique,,0.700,1.000,0.700,66124.8
data/processed/gretil_devanagari/tei/transformations/html/sa_gAGgeza-tattvacintAmaNizabdakhANDa.txt,gretil,other,185286,3004,169920,tei_unique,,0.700,1.000,0.700,129700.2
data/processed/gretil_devanagari/tei/transformations/html/sa_gaNapatihRdaydhAraNI.txt,gretil,other,1815,40,1584,tei_unique,,0.700,1.000,0.700,1270.5
data/processed/gretil_devanagari/tei/transformations/html/sa_gaNDavyUhasUtra.txt,gretil,other,868815,12810,807074,tei_unique,,0.700,1.000,0.700,608170.5
data/processed/gretil_devanagari/tei/transformations/html/sa_garbhasaMgrahaH.txt,gretil,other,1277,45,1172,exact,6_sastra/3_phil/buddh/bsa008_u.txt,0.700,0.200,0.140,178.8
data/processed/gretil_devanagari/tei/transformations/html/sa_garbhopaniSad.txt,gretil,other,3283,60,2926,tei_unique,,0.700,1.000,0.700,2298.1
data/processed/gretil_devanagari/tei/transformations/html/sa_garuDapurANa.txt,gretil,other,1150965,39165,1017994,tei_unique,,0.700,1.000,0.700,805675.5
data/processed/gretil_devanagari/tei/transformations/html/sa_gauDapAda-AgamazAstra.txt,gretil,other,35656,1309,30539,tei_unique,,0.700,1.000,0.700,24959.2
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-dharmasUtra.txt,gretil,sastra,38564,1315,35500,tei_unique,,1.000,1.000,1.000,38564.0
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-dharmasUtra1-3-comm.txt,gretil,sastra,78130,2198,70821,tei_unique,,1.000,1.000,1.000,78130.0
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-nyAyasUtra-comm-alt.txt,gretil,other,274219,7018,250084,prefix_in_candidate,6_sastra/3_phil/nyaya/nysvbh_u.txt,0.700,0.200,0.140,38390.7
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-nyAyasUtra-comm.txt,gretil,other,279734,5619,254975,tei_unique,,0.700,1.000,0.700,195813.8
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-nyAyasUtra-comm2.txt,gretil,other,968581,22411,882254,tei_unique,,0.700,1.000,0.700,678006.7
data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-nyAyasUtra.txt,gretil,other,30155,1170,27610,prefix_in_candidate,6_sastra/3_phil/nyaya/gaunys_u.txt,0.700,0.200,0.140,4221.7
"data/processed/gretil_devanagari/tei/transformations/html/sa_gautama-nyAyasUtra5,1-comm.txt",gretil,other,40111,812,36056,tei_unique,,0.700,1.000,0.700,28077.7
data/processed/gretil_devanagari/tei/transformations/html/sa_ghaTakarparakAvya-comm.txt,gretil,other,22373,393,19781,tei_unique,,0.700,1.000,0.700,15661.1
data/processed/gretil_devanagari/tei/transformations/html/sa_gheraNDasaMhitA.txt,gretil,other,67946,2396,58584,tei_unique,,0.700,1.000,0.700,47562.2
data/processed/gretil_devanagari/tei/transformations/html/sa_gopadatta-jAtakamAlA.txt,gretil,other,173151,4813,156822,tei_unique,,0.700,1.000,0.700,121205.7
data/processed/gretil_devanagari/tei/transformations/html/sa_gopAlabhaTTa-haribhaktivilAsa-1-11.txt,gretil,rellit,451672,17030,389965,prefix_in_candidate,4_rellit/vaisn/hbhvil_u.txt,0.700,0.200,0.140,63234.1
"data/processed/gretil_devanagari/tei/transformations/html/sa_gopathabrAhmaNa-1,1,1-1,3,6.txt",gretil,veda,53096,755,47615,tei_unique,,0.800,1.000,0.800,42476.8
data/processed/gretil_devanagari/tei/transformations/html/sa_gopathabrAhmaNa.txt,gretil,veda,200122,6356,177934,tei_unique,,0.800,1.000,0.800,160097.6
data/processed/gretil_devanagari/tei/transformations/html/sa_gorakSanAtha-AmaraughazAsana-comm.txt,gretil,other,9886,218,8977,tei_unique,,0.700,1.000,0.700,6920.2
data/processed/gretil_devanagari/tei/transformations/html/sa_gorakSanAtha-gorakSazataka.txt,gretil,poetry,9280,301,7994,prefix_in_candidate,4_rellit/saiva/gorst1au.txt,1.000,0.200,0.200,1856.0
data/processed/gretil_devanagari/tei/transformations/html/sa_gorakSazataka-alt.txt,gretil,poetry,9148,304,7878,prefix_in_candidate,4_rellit/saiva/gorst2au.txt,1.000,0.200,0.200,1829.6
data/processed/gretil_devanagari/tei/transformations/html/sa_govardhana-AryAsaptazatI.txt,gretil,other,69341,2306,59129,exact,5_poetry/2_kavya/govass_u.txt,0.700,0.200,0.140,9707.7
data/processed/gretil_devanagari/tei/transformations/html/sa_govindabhagavatpAda-rasahRdayatantra-comm.txt,gretil,rellit,222988,5957,198678,tei_unique,,0.700,1.000,0.700,156091.6
data/processed/gretil_devanagari/tei/transformations/html/sa_govindkaul-pradezasaMgraha.txt,gretil,other,68500,1401,61552,tei_unique,,0.700,1.000,0.700,47950.0
data/processed/gretil_devanagari/tei/transformations/html/sa_grahamAtRkAdhAraNI.txt,gretil,other,9125,142,8206,tei_unique,,0.700,1.000,0.700,6387.5
data/processed/gretil_devanagari/tei/transformations/html/sa_guNakAraNDavyUhasUtra.txt,gretil,other,342348,12104,304850,prefix_in_candidate,4_rellit/buddh/bsu062_u.txt,0.700,0.200,0.140,47928.7
data/processed/gretil_devanagari/tei/transformations/html/sa_haribhadrasUri-nyAyapravezapravRtti.txt,gretil,other,46968,669,42588,tei_unique,,0.700,1.000,0.700,32877.6
data/processed/gretil_devanagari/tei/transformations/html/sa_haribhadrasUri-zAstravArttAsamuccaya.txt,gretil,other,59012,2142,52635,prefix_in_candidate,4_rellit/jaina/hsasvrau.txt,0.700,0.200,0.140,8261.7
data/processed/gretil_devanagari/tei/transformations/html/sa_haribhaTTa-jAtakamAlA1-8--11-12--19-20--22--24--26--32--35.txt,gretil,other,181734,4451,164362,tei_unique,,0.700,1.000,0.700,127213.8
data/processed/gretil_devanagari/tei/transformations/html/sa_harivaMza-app1.txt,gretil,other,937860,25335,836001,tei_unique,,0.700,1.000,0.700,656502.0
data/processed/gretil_devanagari/tei/transformations/html/sa_harivaMza.txt,gretil,other,705707,25188,622042,tei_unique,,0.700,1.000,0.700,493994.9
data/processed/gretil_devanagari/tei/transformations/html/sa_harivarman-satyasiddhizAstram.txt,gretil,other,805063,11630,725285,tei_unique,,0.700,1.000,0.700,563544.1
data/processed/gretil_devanagari/tei/transformations/html/sa_harSadeva-nAgAnanda.txt,gretil,other,17142,518,15375,prefix_in_candidate,5_poetry/3_drama/harnagau.txt,0.700,0.200,0.140,2399.9
data/processed/gretil_devanagari/tei/transformations/html/sa_harSadeva-priyadarzikA.txt,gretil,other,43087,1108,36931,tei_unique,,0.700,1.000,0.700,30160.9
data/processed/gretil_devanagari/tei/transformations/html/sa_harSadeva-ratnAvalInATikA.txt,gretil,other,39328,1056,34455,tei_unique,,0.700,1.000,0.700,27529.6
data/processed/gretil_devanagari/tei/transformations/html/sa_hastavAlaprakaraNavRtti.txt,gretil,other,679,21,622,tei_unchecked_short,,0.700,1.000,0.700,475.3
data/processed/gretil_devanagari/tei/transformations/html/sa_hayagrIvavidyA.txt,gretil,other,2471,34,2232,tei_unique,,0.700,1.000,0.700,1729.7
data/processed/gretil_devanagari/tei/transformations/html/sa_hetvAbhAsadazaka.txt,gretil,other,1996,52,1775,tei_unique,,0.700,1.000,0.700,1397.2
data/processed/gretil_devanagari/tei/transformations/html/sa_IzopaniSad-or-IzAvAsyopaniSadkANva-recension-comm.txt,gretil,other,18547,384,16760,tei_unique,,0.700,1.000,0.700,12982.9
data/processed/gretil_devanagari/tei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-alt.txt,gretil,other,6721,215,6122,exact,6_sastra/3_phil/samkhya/iskar_u.txt,0.700,0.200,0.140,940.9
data/processed/gretil_devanagari/tei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm.txt,gretil,other,105269,1808,94951,tei_unique,,0.700,1.000,0.700,73688.3
data/processed/gretil_devanagari/tei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm2.txt,gretil,other,66175,1133,60034,tei_unique,,0.700,1.000,0.700,46322.5
data/processed/gretil_devanagari/tei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA-comm3.txt,gretil,other,77313,1542,70153,tei_unique,,0.700,1.000,0.700,54119.1
data/processed/gretil_devanagari/tei/transformations/html/sa_IzvarakRSNa-sAMkhyakArikA.txt,gretil,other,12465,842,10780,tei_unique,,0.700,1.000,0.700,8725.5
data/processed/gretil_devanagari/tei/transformations/html/sa_jagannAtha-prANAbharaNa-comm.txt,gretil,other,15544,430,14142,tei_unique,,0.700,1.000,0.700,10880.8
data/processed/gretil_devanagari/tei/transformations/html/sa_jagannAtha-sudhAlaharI.txt,gretil,other,6158,154,5630,tei_unique,,0.700,1.000,0.700,4310.6
data/processed/gretil_devanagari/tei/transformations/html/sa_jagannAthapaNDitarAja-rasagaGgAdhara-1.txt,gretil,other,109132,1915,99859,prefix_in_candidate,5_poetry/1_alam/jgrasg1u.txt,0.700,0.200,0.140,15278.5
data/processed/gretil_devanagari/tei/transformations/html/sa_jaimini-mImAMsAsUtra-1-7-comm.txt,gretil,other,899609,17198,806605,tei_unique,,0.700,1.000,0.700,629726.3
data/processed/gretil_devanagari/tei/transformations/html/sa_jaimini-mImAMsAsUtra.txt,gretil,other,98697,2986,90524,tei_unique,,0.700,1.000,0.700,69087.9
data/processed/gretil_devanagari/tei/transformations/html/sa_jaiminIyagRhyasUtra.txt,gretil,other,43130,685,38947,tei_unique,,0.700,1.000,0.700,30191.0
data/processed/gretil_devanagari/tei/transformations/html/sa_jalhaNa-mugdhopadeza.txt,gretil,other,25006,532,21860,tei_unique,,0.700,1.000,0.700,17504.2
data/processed/gretil_devanagari/tei/transformations/html/sa_jayadeva-candrAloka.txt,gretil,other,25388,881,22874,prefix_in_candidate,5_poetry/1_alam/jaycndau.txt,0.700,0.200,0.140,3554.3
data/processed/gretil_devanagari/tei/transformations/html/sa_jayadeva-gItagovinda-alt.txt,gretil,other,36309,1271,30628,tei_unique,,0.700,1.000,0.700,25416.3
data/processed/gretil_devanagari/tei/transformations/html/sa_jayadeva-gItagovinda.txt,gretil,other,34228,1173,28805,exact,5_poetry/2_kavya/jaygit1u.txt,0.700,0.200,0.140,4791.9
data/processed/gretil_devanagari/tei/transformations/html/sa_jayAditya-and-vAmana-kAzikAvRtti.txt,gretil,other,1394986,61681,1228516,tei_unique,,0.700,1.000,0.700,976490.2
data/processed/gretil_devanagari/tei/transformations/html/sa_jayarakSita-sphuTArthA-zrIghanAcArasaMgrahaTIkA.txt,gretil,other,83040,1214,74686,tei_unique,,0.700,1.000,0.700,58128.0
data/processed/gretil_devanagari/tei/transformations/html/sa_jayarAzi-tattvopaplavasiMha.txt,gretil,other,167576,3179,153057,tei_unique,,0.700,1.000,0.700,117303.2
data/processed/gretil_devanagari/tei/transformations/html/sa_jayatIrtha-nyAyasudhA.txt,gretil,other,2037993,56592,1853348,tei_unique,,0.700,1.000,0.700,1426595.1
data/processed/gretil_devanagari/tei/transformations/html/sa_jitAri-hetutattvopadeza-alt.txt,gretil,other,14724,252,13407,tei_unique,,0.700,1.000,0.700,10306.8
data/processed/gretil_devanagari/tei/transformations/html/sa_jitAri-hetutattvopadeza.txt,gretil,other,14771,254,13359,tei_unique,,0.700,1.000,0.700,10339.7
data/processed/gretil_devanagari/tei/transformations/html/sa_jiva-gosvami-satsamdarbha.txt,gretil,other,1439219,35553,1262741,prefix_in_candidate,4_rellit/vaisn/ss1_tatu.txt,0.700,0.200,0.140,201490.7
data/processed/gretil_devanagari/tei/transformations/html/sa_jIvagosvAmin-gopAlacampUp1-33u1-3u5-6u29.txt,gretil,other,747381,16381,651206,tei_unique,,0.700,1.000,0.700,523166.7
data/processed/gretil_devanagari/tei/transformations/html/sa_jIvagosvAmin-rAdhAkRSNArcanadIpikA.txt,gretil,other,36014,918,31392,tei_unique,,0.700,1.000,0.700,25209.8
data/processed/gretil_devanagari/tei/transformations/html/sa_jIvagosvAmin-saMkalpakalpadruma.txt,gretil,other,76385,2372,67948,tei_unique,,0.700,1.000,0.700,53469.5
data/processed/gretil_devanagari/tei/transformations/html/sa_jJAnAlokAlaMkArasUtra.txt,gretil,other,59577,986,54022,tei_unique,,0.700,1.000,0.700,41703.9
data/processed/gretil_devanagari/tei/transformations/html/sa_jJAnAmRtasArasaMhitA.txt,gretil,other,90114,3218,77013,exact,4_rellit/vaisn/jnass01u.txt,0.700,0.200,0.140,12616.0
data/processed/gretil_devanagari/tei/transformations/html/sa_jJAnayazas-jAtakastava.txt,gretil,other,3760,62,3460,prefix_in_candidate,4_rellit/buddh/jatkstau.txt,0.700,0.200,0.140,526.4
data/processed/gretil_devanagari/tei/transformations/html/sa_jJAnazambhu-zivapUjAstava.txt,gretil,rellit,6807,145,6257,tei_unique,,0.700,1.000,0.700,4764.9
data/processed/gretil_devanagari/tei/transformations/html/sa_jJAnazrImitra-vRttamAlAstuti.txt,gretil,other,18092,479,16600,prefix_in_candidate,5_poetry/1_chandas/jvrtmsau.txt,0.700,0.200,0.140,2532.9
data/processed/gretil_devanagari/tei/transformations/html/sa_jonarAja-and-pseudo-jonarAja-rAjataraGginI.txt,gretil,other,99030,3784,89067,tei_unique,,0.700,1.000,0.700,69321.0
data/processed/gretil_devanagari/tei/transformations/html/sa_jyotirIzvarakavizekhara-paJcasAyaka.txt,gretil,sastra,41195,1190,37031,tei_unique,,1.000,1.000,1.000,41195.0
data/processed/gretil_devanagari/tei/transformations/html/sa_kaivalyopaniSad.txt,gretil,other,3149,93,2785,exact,1_veda/4_upa/kaivup_u.txt,0.700,0.200,0.140,440.9
data/processed/gretil_devanagari/tei/transformations/html/sa_kalhaNa-ardhanarIzvarastotra.txt,gretil,rellit,3256,89,2942,tei_unique,,0.700,1.000,0.700,2279.2
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-abhijJAnazakuntala.txt,gretil,other,270826,10360,232328,tei_unique,,0.700,1.000,0.700,189578.2
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-kumArasaMbhava.txt,gretil,other,60810,1837,54752,prefix_in_candidate,5_poetry/2_kavya/kakumsau.txt,0.700,0.200,0.140,8513.4
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-meghadUta-acc-vallabhadeva.txt,gretil,other,18517,332,16846,prefix_in_candidate,5_poetry/2_kavya/kmeghvau.txt,0.700,0.200,0.140,2592.4
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-meghadUta-edkale.txt,gretil,other,20539,732,18552,exact,5_poetry/2_kavya/meghdk_u.txt,0.700,0.200,0.140,2875.5
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-meghadUta.txt,gretil,other,18570,334,16893,prefix_in_candidate,5_poetry/2_kavya/kmeghdau.txt,0.700,0.200,0.140,2599.8
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-raghuvaMza-kashm1-6.txt,gretil,other,49590,1488,44850,prefix_in_candidate,5_poetry/2_kavya/ragh1-6u.txt,0.700,0.200,0.140,6942.6
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-raghuvaMza.txt,gretil,other,160067,4915,144372,tei_unique,,0.700,1.000,0.700,112046.9
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-RtusaMhAra.txt,gretil,other,19409,479,17742,prefix_in_candidate,5_poetry/2_kavya/kalrs_au.txt,0.700,0.200,0.140,2717.3
data/processed/gretil_devanagari/tei/transformations/html/sa_kAlidAsa-zyAmalAdaNDaka.txt,gretil,other,4347,92,4094,tei_unique,,0.700,1.000,0.700,3042.9
data/processed/gretil_devanagari/tei/transformations/html/sa_kalpadrumAvadAnamAlA.txt,gretil,other,41301,1461,36552,tei_unique,,0.700,1.000,0.700,28910.7
data/processed/gretil_devanagari/tei/transformations/html/sa_kamalazIla-bhAvanAkrama.txt,gretil,other,102129,1461,92948,tei_unique,,0.700,1.000,0.700,71490.3
data/processed/gretil_devanagari/tei/transformations/html/sa_kamalazIla-madhyamakAloka.txt,gretil,other,252627,3922,229726,tei_unique,,0.700,1.000,0.700,176838.9
data/processed/gretil_devanagari/tei/transformations/html/sa_kamalazIla-vajracchedikATIkA.txt,gretil,other,145601,2145,132487,tei_unique,,0.700,1.000,0.700,101920.7
data/processed/gretil_devanagari/tei/transformations/html/sa_kambalapAda-navazlokI.txt,gretil,other,1316,46,1188,exact,4_rellit/buddh/knavslou.txt,0.700,0.200,0.140,184.2
data/processed/gretil_devanagari/tei/transformations/html/sa_kaNAda-vaizeSikasUtra-alt.txt,gretil,other,12606,391,11569,tei_unique,,0.700,1.000,0.700,8824.2
data/processed/gretil_devanagari/tei/transformations/html/sa_kaNAda-vaizeSikasUtra.txt,gretil,other,12994,413,11948,tei_unique,,0.700,1.000,0.700,9095.8
data/processed/gretil_devanagari/tei/transformations/html/sa_kapila-sAMkhyasUtra.txt,gretil,other,18837,1089,16956,tei_unique,,0.700,1.000,0.700,13185.9
data/processed/gretil_devanagari/tei/transformations/html/sa_kAraNDavyUha.txt,gretil,other,118353,1671,107019,tei_unique,,0.700,1.000,0.700,82847.1
